SMS-ID;Objektnr;Productprice;Timestamp;Charged;Voucher
294137;;3.5000;2019-10-25 19:23:14;1.7500;1.7500
293650;;3.5000;2019-10-25 19:45:15;1.7500;1.7500
290758;;3.5000;2019-10-25 20:45:20;1.7500;1.7500
327754;;3.5000;2019-10-25 21:44:15;1.7500;1.7500
284658;;3.5000;2019-10-25 23:31:48;1.7500;1.7500
297436;;3.5000;2019-10-26 00:14:53;1.7500;1.7500
304256;;3.5000;2019-10-26 00:27:25;1.7500;1.7500
288418;;3.5000;2019-10-26 05:04:37;1.7500;1.7500
363889;;3.5000;2019-10-26 19:17:51;1.7500;1.7500
276093;;3.5000;2019-10-26 21:01:01;1.7500;1.7500
349420;;3.5000;2019-10-26 21:33:17;1.7500;1.7500
362413;;3.5000;2019-10-27 09:56:04;1.7500;1.7500
327961;;3.5000;2019-10-27 10:56:58;1.7500;1.7500
323792;;3.5000;2019-10-27 13:17:03;1.7500;1.7500
297349;;3.5000;2019-10-27 16:20:48;1.7500;1.7500
324351;;3.5000;2019-10-27 19:29:45;1.7500;1.7500
324692;;3.5000;2019-10-27 23:25:46;1.7500;1.7500
279852;;3.5000;2019-10-28 09:51:07;1.7500;1.7500
322061;;3.5000;2019-10-28 11:53:39;1.7500;1.7500
350538;;3.5000;2019-10-28 13:54:36;1.7500;1.7500
292717;;3.5000;2019-10-28 21:01:02;1.7500;1.7500
284743;;3.6000;2019-10-29 01:54:13;1.8000;1.8000
293939;;3.5000;2019-10-29 15:44:41;1.7500;1.7500
336566;;3.5000;2019-10-29 17:36:07;1.7500;1.7500
293936;;3.5000;2019-10-29 19:39:09;1.7500;1.7500
318913;;3.5000;2019-10-30 00:05:25;1.7500;1.7500
319300;;3.5000;2019-10-30 07:23:33;1.7500;1.7500
319259;;3.5000;2019-10-30 14:22:28;1.7500;1.7500
322596;;3.5000;2019-10-30 20:58:14;1.7500;1.7500
336566;;3.5000;2019-10-31 10:35:38;1.7500;1.7500
295674;;3.5000;2019-10-31 19:55:54;1.7500;1.7500
318881;;3.5000;2019-10-31 23:52:05;1.7500;1.7500
294711;;3.5000;2019-11-01 16:46:33;1.7500;1.7500
295418;;3.5000;2019-11-01 22:53:30;1.7500;1.7500
273830;;3.5000;2019-11-02 02:26:06;1.7500;1.7500
298354;;3.5000;2019-11-02 11:15:59;1.7500;1.7500
319300;;3.5000;2019-11-02 13:20:29;1.7500;1.7500
323850;;3.5000;2019-11-02 15:35:59;1.7500;1.7500
358596;;3.5000;2019-11-02 20:58:10;1.7500;1.7500
324351;;3.5000;2019-11-02 23:23:43;1.7500;1.7500
294758;;3.5000;2019-11-03 13:02:27;1.7500;1.7500
323856;;3.5000;2019-11-03 19:15:07;1.7500;1.7500
357641;;3.5000;2019-11-04 14:45:41;1.7500;1.7500
353579;;3.5000;2019-11-04 15:14:33;1.7500;1.7500
323717;;3.5000;2019-11-04 20:36:42;1.7500;1.7500
323333;;3.5000;2019-11-04 22:53:55;1.7500;1.7500
321605;;3.5000;2019-11-05 00:09:41;1.7500;1.7500
295593;;3.5000;2019-11-05 06:42:09;1.7500;1.7500
336566;;3.5000;2019-11-05 17:39:58;1.7500;1.7500
292717;;3.5000;2019-11-05 21:09:43;1.7500;1.7500
353579;;3.5000;2019-11-06 13:52:15;1.7500;1.7500
289994;;3.5000;2019-11-06 14:49:24;1.7500;1.7500
357641;;3.5000;2019-11-06 15:39:14;1.7500;1.7500
301866;;3.5000;2019-11-06 17:23:39;1.7500;1.7500
323752;;3.5000;2019-11-06 19:40:19;1.7500;1.7500
290758;;3.5000;2019-11-07 05:08:47;1.7500;1.7500
319300;;3.5000;2019-11-07 07:24:36;1.7500;1.7500
323336;;3.5000;2019-11-07 09:19:43;1.7500;1.7500
323850;;3.5000;2019-11-07 13:36:22;1.7500;1.7500
328402;;3.5000;2019-11-07 15:47:33;1.7500;1.7500
328339;328339;3.5000;2019-11-07 16:55:54;1.7500;1.7500
294792;;3.5000;2019-11-07 20:54:31;1.7500;1.7500
280015;;3.5000;2019-11-08 09:21:35;1.7500;1.7500
323850;;3.5000;2019-11-08 15:46:30;1.7500;1.7500
321605;;3.5000;2019-11-08 23:51:43;1.7500;1.7500
296920;;3.5000;2019-11-08 23:54:49;1.7500;1.7500
319172;;3.6000;2019-11-09 16:56:21;1.8000;1.8000
288927;;3.6000;2019-11-09 19:48:16;1.8000;1.8000
324682;;3.5000;2019-11-09 21:43:19;1.7500;1.7500
